,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,intercept,p_value,slope,std_error
94,USGS,13316800,NF SKOOKUMCHUCK CREEK NR WHITE BIRD ID,ST,45.726111100000004,-116.206111,S,NAD83,3240.0,20.0,NGVD29,17060209.0,0.7071067811865476,0.0,-0.004052187857802565,0.0
95,USGS,13341400,EF POTLATCH RIVER NR BOVILL ID,ST,46.83527778,-116.39194440000001,S,NAD83,2800.0,20.0,NGVD29,17060306.0,-0.7071067811865476,0.0,0.004196479413570015,0.0
96,USGS,13341500,POTLATCH RIVER AT KENDRICK ID,ST,46.6122222,-116.65777779999999,S,NAD83,1178.2,0.01,NGVD29,17060306.0,0.7071067811865475,0.0,-0.0039174890924462465,0.0
97,USGS,13344700,DEEP CREEK TRIB NR POTLATCH ID,ST,47.0243407,-116.88349840000002,F,NAD83,2710.0,20.0,NGVD29,17060108.0,0.7071067811865475,0.0,-0.0041964794135700145,0.0
0,USGS,03345500,"EMBARRAS RIVER AT STE. MARIE, IL",ST,38.93643266,-88.02253509999998,S,NAD83,445.75,0.01,NGVD29,5120112.0,-0.5262705579953841,0.029567799155797728,6.15603620947701e-05,2.7412151839946186e-05
1,USGS,03346000,"NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL",ST,39.01004218,-87.9455882,S,NAD83,456.19,0.01,NGVD29,5120112.0,-0.5806806438411833,0.01558408314704148,6.793937206435169e-05,2.7047926273984838e-05
2,USGS,03377500,"WABASH RIVER AT MT. CARMEL, IL",ST,38.3983333,-87.75638889,R,NAD83,368.98,0.02,NAVD88,5120113.0,-0.5247181624008036,0.029666650495917945,6.135529618671427e-05,2.7338293513605258e-05
3,USGS,03378635,"LITTLE WABASH RIVER NEAR EFFINGHAM, IL",ST,39.10393125,-88.5942179,S,NAD83,501.1,0.01,NGVD29,5120114.0,-0.7216581284375084,0.0021680069704031694,8.441433248771884e-05,2.598258901942349e-05
4,USGS,03379500,"LITTLE WABASH RIVER BELOW CLAY CITY, IL",ST,38.63477048,-88.29726629999999,S,NAD83,392.29,0.01,NGVD29,5120114.0,-0.6104197578439646,0.010670814221110915,7.145070627692571e-05,2.684318579276051e-05
5,USGS,03380400,"HORSE CREEK TRIBUTARY NEAR CARTTER, IL",ST,38.51949287,-88.86394870000001,U,NAD83,,,,5120115.0,-0.7071067811865476,0.0,0.004944802665640193,0.0
6,USGS,03382100,"SOUTH FORK SALINE RIVER NR CARRIER MILLS, IL",ST,37.63782725,-88.6778342,U,NAD83,375.63,0.01,NGVD29,5140204.0,-0.5708682094645092,0.017092206803156384,6.69977409309096e-05,2.707563694668982e-05
7,USGS,05437000,"PECATONICA RIVER AT SHIRLAND, IL",ST,42.43612604,-89.1973338,S,NAD83,711.79,0.01,NGVD29,7090003.0,-0.7071067811865476,0.0,0.004006270714937947,0.0
8,USGS,05439130,"VIRGIL DITCH NO 3 AT VIRGIL, IL",ST,41.9578052,-88.5564719,U,NAD83,856.16,0.01,NGVD29,7090006.0,0.7071067811865476,0.0,-0.002599657283774072,0.0
9,USGS,05445500,"ROCK CREEK NEAR MORRISON, IL",ST,41.83055556,-89.96638890000001,S,NAD83,620.41,0.01,NGVD29,7090005.0,0.7071067811865476,0.0,-0.0038534429492454907,0.0
10,USGS,05446000,"ROCK CREEK AT MORRISON, IL",ST,41.7975,-89.9725,S,NAD83,606.91,0.01,NGVD29,7090005.0,-1.044145621663083,0.012288201751699406,0.00016343887888787572,6.01488946316195e-05
11,USGS,05447050,"GREEN RIVER TRIBUTARY NEAR OHIO, IL",ST,41.65364520000001,-89.458708,U,NAD83,,,,7090007.0,-0.7071067811865476,0.0,0.006670818690439128,0.0
12,USGS,05447200,"NORMANDY DITCH AT NORMANDY, IL",ST,41.56392284,-89.65565579999999,U,NAD83,,,,7090007.0,-0.7071067811865476,0.0,0.004944802665640193,0.0
13,USGS,05502040,"HADLEY CREEK AT KINDERHOOK, IL",ST,39.69310198,-91.148751,U,NAD83,467.55,0.01,NGVD29,7110004.0,-0.9635642220946949,0.010051545791040508,0.00035578631674429954,0.00011821703870868399
14,USGS,05525000,"IROQUOIS RIVER AT IROQUOIS, IL",ST,40.822813399999994,-87.5814187,S,NAD83,614.34,0.01,NGVD29,7120002.0,-0.5642883102491222,0.0189298687300349,6.599991932581013e-05,2.7129229255226365e-05
15,USGS,05528400,"DES PLAINES RIVER AT WHEELING, IL",ST,42.1391928,-87.90395799999999,U,NAD83,633.98,0.01,NGVD29,7120004.0,1.2198337265373722,0.04777890433185701,-0.0008928101302552913,0.00034232106564516745
16,USGS,05529500,"MC DONALD CREEK NEAR MOUNT PROSPECT, IL",ST,42.09530499,-87.9128462,U,NAD83,638.12,0.01,NGVD29,7120004.0,0.5224223792831241,0.03205037738170611,-6.243446509636239e-05,2.8219186562587456e-05
17,USGS,05529900,"WELLER CREEK AT MOUNT PROSPECT, IL",ST,42.05891667,-87.956458,U,NAD83,657.25,0.01,NGVD29,7120004.0,1.0906072546336376,0.009899081959486964,-0.0007371735104545804,0.0002101997285602411
18,USGS,05530000,"WELLER CREEK AT DES PLAINES, IL",ST,42.04947275,-87.918123,U,NAD83,634.02,0.01,NGVD29,7120004.0,0.5762674369299458,0.017539829257929913,-6.88712151015792e-05,2.7928323458680817e-05
19,USGS,05530300,"WILLOW CREEK AT ELK GROVE VILLAGE, IL",ST,41.9933625,-87.95506740000002,U,NAD83,663.71,0.01,NGVD29,7120004.0,0.7071067811865475,0.0,-0.004272548526806933,0.0
20,USGS,05530990,"SALT CREEK AT ROLLING MEADOWS, IL",ST,42.06055556,-88.0166667,S,NAD83,686.4,0.01,NGVD29,7120004.0,-0.783168280894654,0.0014353076029389865,0.00010224128993402793,2.990844391564054e-05
21,USGS,05531020,"WEST BRANCH SALT CREEK AT SCHAUMBURG, IL",ST,42.04002755,-88.05284969,U,NAD83,719.48,0.01,NGVD29,7120004.0,-0.7071067811865476,0.0,0.0057723002545840615,0.0
22,USGS,05531300,"SALT CREEK AT ELMHURST, IL",ST,41.8861411,-87.9592309,S,NAD83,651.93,0.01,NGVD29,7120004.0,-0.6024487094527458,0.028093549574014803,6.673417009014272e-05,2.9195783118362886e-05
23,USGS,05531500,"SALT CREEK AT WESTERN SPRINGS, IL",ST,41.8258333,-87.9002778,S,NAD83,624.93,0.01,NGVD29,7120004.0,-0.6165805785987922,0.010385482501207185,7.370732333624956e-05,2.7555529622323373e-05
24,USGS,05531800,"ADDISON CREEK AT NORTHLAKE, IL",ST,41.9103081,-87.9028407,U,NAD83,638.59,0.01,NGVD29,7120004.0,1.1157995626052006,0.029848528257757235,-0.0006146150966060842,0.00022612147192135226
25,USGS,05532500,"DES PLAINES RIVER AT RIVERSIDE, IL",ST,41.82166667,-87.8219444,S,NAD83,594.68,0.01,NGVD29,7120004.0,-0.6027858475641266,0.012606896421146901,7.214231106369844e-05,2.7760796747096923e-05
26,USGS,05533000,"FLAG CREEK NEAR WILLOW SPRINGS, IL",ST,41.73888889,-87.8966667,S,NAD83,606.36,0.01,NGVD29,7120004.0,-0.5777262485611792,0.01724842768877169,6.903801275435073e-05,2.7918647263155718e-05
27,USGS,05533200,"SAWMILL CREEK TRIBUTARY NEAR TIEDTVILLE, IL",ST,41.73475329,-87.96672650000001,U,NAD83,676.54,0.01,NGVD29,7120004.0,-1.0203101993065786,0.023006263335963475,0.0006877980521128911,0.0002372224525978219
28,USGS,05533380,"SAWMILL CR TRIB AT FREUND RD AT ARGONNE LAB, IL",ST,41.71027778,-87.9725,S,NAD83,,,,7120004.0,0.7071067811865476,0.0,-0.0059924303490385385,0.0
29,USGS,05534500,"NORTH BRANCH CHICAGO RIVER AT DEERFIELD, IL",ST,42.15277778,-87.8186111,S,NAD83,638.88,0.01,NGVD29,7120003.0,-0.5424173521593272,0.026019113552283906,6.480592894344551e-05,2.8152375496878868e-05
30,USGS,05535000,"SKOKIE RIVER AT LAKE FOREST, IL",ST,42.2325,-87.84527779999999,S,NAD83,648.75,1.0,NGVD29,7120003.0,-0.7071025900814505,0.0029390179592533924,8.45588376693353e-05,2.6884816711628646e-05
31,USGS,05535070,"SKOKIE RIVER NEAR HIGHLAND PARK, IL",ST,42.1597222,-87.7980556,S,NAD83,622.83,0.01,NGVD29,7120003.0,-0.7809193411351248,0.0008887412805038949,9.342804895851053e-05,2.624284353013792e-05
32,USGS,05536000,"NORTH BRANCH CHICAGO RIVER AT NILES, IL",ST,42.012222200000004,-87.7958333,S,NAD83,601.99,0.01,NGVD29,7120003.0,-0.6461213034084714,0.007092493253207038,7.7117661611945e-05,2.7333792798764352e-05
33,USGS,05536235,"DEER CREEK NEAR CHICAGO HEIGHTS, IL",ST,41.52086839,-87.59032059999998,U,NAD83,615.95,0.01,NGVD29,7120003.0,-0.54427950637253,0.023294092296340545,6.372643392773339e-05,2.7154027711884773e-05
34,USGS,05536265,"LANSING DITCH NEAR LANSING, IL",ST,41.52836868,-87.5292077,S,NAD83,607.16,0.01,NGVD29,7120003.0,0.7060440994618794,0.0027924675939962,-8.261872109432305e-05,2.614907150150964e-05
35,USGS,05536275,"THORN CREEK AT THORNTON, IL",ST,41.56836818,-87.60782209,S,NAD83,586.43,0.01,NGVD29,7120003.0,-0.5471640815488111,0.022985030220321754,6.403714853485543e-05,2.722160856754771e-05
36,USGS,05536560,"MELVINA DITCH NEAR OAK LAWN, IL",ST,41.71919929999999,-87.7853313,U,NAD83,598.57,0.01,NGVD29,7120003.0,-0.9768272695850528,0.02432394197838237,0.0005274963164180452,0.00019524255984567406
37,USGS,05539900,"WEST BRANCH DU PAGE RIVER NEAR WEST CHICAGO, IL",ST,41.91086169,-88.1789607,S,NAD83,717.76,0.01,NGVD29,7120004.0,-0.8038561289904991,0.0005811610541671317,9.6248613032505e-05,2.5997891556094737e-05
38,USGS,05540095,"WEST BRANCH DU PAGE RIVER NEAR WARRENVILLE, IL",ST,41.8175,-88.17138889,S,NAD83,676.58,0.01,NAVD88,7120004.0,-0.6747598659222718,0.004708392723114182,8.077457515752323e-05,2.7158016736317427e-05
39,USGS,05541750,"MAZON RIVER TRIBUTARY NEAR GARDNER, IL",ST,41.16003234,-88.34311600000001,U,NAD83,,,,7120005.0,-1.0155489423719595,0.01619745308209683,0.0005574926822083817,0.00018892348900766026
40,USGS,05548030,"NIPPERSINK CREEK NEAR GREENWOOD, IL",ST,42.41444444,-88.4416667,S,NAD83,862.55,0.01,NGVD29,7120006.0,0.7071067811865476,0.0,-0.0036261886214694746,0.0
41,USGS,05548100,"NIPPERSINK CREEK AT GREENWOOD, IL",ST,42.38779808,-88.3900918,U,NAD83,819.78,0.01,NGVD29,7120006.0,-0.7071067811865475,0.0,0.005460284024606544,0.0
42,USGS,05549850,"FLINT CREEK NEAR FOX RIVER GROVE, IL",ST,42.211111100000004,-88.17361109999999,S,NAD83,738.0,0.01,NGVD29,7120006.0,-0.6678099575645564,0.0433604584203524,0.00014156442629656118,6.26922589096985e-05
43,USGS,05549890,"SPRING CREEK AT FOX RIVER GROVE, IL",ST,42.18752437,-88.22897040000001,U,NAD83,743.48,0.01,NGVD29,7120006.0,-0.7071067811865476,0.0,0.0034325571902259593,0.0
44,USGS,05550280,"TYLER CREEK NEAR GILBERTS, IL",ST,42.07252570000001,-88.3573036,U,NAD83,858.61,0.01,NGVD29,7120006.0,-0.7071067811865474,0.0,0.005439282932204211,0.0
45,USGS,05550300,"TYLER CREEK AT ELGIN, IL",ST,42.0583333,-88.30388889,S,NAD83,745.0,0.01,NGVD29,7120006.0,-0.9136732374936193,0.0010886681197189564,9.419020416828545e-05,2.5864978719117786e-05
46,USGS,05550500,"POPLAR CREEK AT ELGIN, IL",ST,42.0261111,-88.2555556,S,NAD83,716.0,0.01,NGVD29,7120006.0,-0.5777384583229046,0.0161486989505751,6.769628824835998e-05,2.7106027217481853e-05
47,USGS,05551030,"BREWSTER CREEK AT VALLEY VIEW, IL",ST,41.97194444,-88.27972220000001,S,NAD83,700.0,0.01,NAVD88,7120007.0,0.684624882381544,0.003249226892964891,-0.00013923412081849867,3.7198587955910126e-05
48,USGS,05551100,"FERSON CREEK AT WASCO, IL",ST,41.95280499,-88.4081347,U,NAD83,800.63,0.01,NGVD29,7120007.0,-0.7071067811865476,0.0,0.0035005286197353843,0.0
49,USGS,05551140,"BOWES CREEK AT BOWES, IL",ST,42.003915500000005,-88.4261921,U,NAD83,866.82,0.01,NGVD29,7120007.0,0.7071067811865475,0.0,-0.0054392829322042115,0.0
50,USGS,05551180,"FERSON CREEK NEAR FOX RIVER HEIGHTS, IL",ST,41.95558286,-88.356189,U,NAD83,746.2,0.01,NGVD29,7120007.0,-0.7071067811865474,0.0,0.005439282932204211,0.0
51,USGS,05555500,"VERMILION RIVER AT LOWELL, IL",ST,41.25531294,-89.01230329,U,NAD83,500.61,0.01,NGVD29,7130002.0,0.7071067811865475,0.0,-0.004652018297279918,0.0
52,USGS,05558500,"CROW CREEK (WEST) NEAR HENRY, IL",ST,41.15003657,-89.41675699999999,U,NAD83,520.61,0.01,NGVD29,7130001.0,0.9879647714672377,0.022250225561604588,-0.00044651446353337815,0.00016796368818381926
53,USGS,05562000,"FARM CREEK AT EAST PEORIA, IL",ST,40.66781568,-89.5778755,U,NAD83,450.39,0.01,NGVD29,7130001.0,-0.866566710053306,0.04523958641068186,0.0005032592688129647,0.000216612552318777
54,USGS,05564400,"MONEY CREEK NEAR TOWANDA, IL",ST,40.60531299,-88.8989601,U,NAD83,723.65,0.01,NGVD29,7130004.0,-0.9443109339475407,0.027110225137139548,0.0004304664472023996,0.00016896876215353332
55,USGS,05566500,"EAST BRANCH PANTHER CREEK AT EL PASO, IL",ST,40.756111100000005,-89.00583329999999,S,NAD83,688.08,0.01,NGVD29,7130004.0,-0.826546884109597,0.04865014248452374,0.0003966448687126157,0.00017893938165162835
56,USGS,05567800,"INDIAN CREEK TRIBUTARY NEAR HOPEDALE, IL",ST,40.40976295,-89.4625984,U,NAD83,,,,7130004.0,0.7071067811865476,0.0,-0.003771236166328254,0.0
57,USGS,05570500,"ILLINOIS RIVER AT HAVANA, IL",ST,40.29416667,-90.06833329999999,S,NAD83,424.4,0.01,NGVD29,7130003.0,1.0305186005181917,0.013243679353040445,-0.001421797186145408,0.00026924835698002305
58,USGS,05587900,"CAHOKIA CREEK AT EDWARDSVILLE, IL",ST,38.8244919,-89.97482459999999,S,NAD83,425.62,0.01,NGVD29,7140101.0,-0.6071962238953257,0.012788860207833649,7.182697661848617e-05,2.7699990563528782e-05
59,USGS,05591550,"WHITLEY CREEK NEAR ALLENVILLE, IL",ST,39.5067003,-88.5275547,U,NAD83,617.0,0.01,NGVD29,7140201.0,-1.0394377080628843,2.3309260584597225e-05,0.00015525459847172933,3.197159925837511e-05
60,USGS,05592100,"KASKASKIA RIVER NEAR COWDEN, IL",ST,39.2297644,-88.8417321,S,NAD83,500.0,0.01,NGVD29,7140201.0,-0.5897873970295541,0.013961966796921703,7.11807936717648e-05,2.7825669983264694e-05
61,USGS,05593900,"EAST FORK SHOAL CREEK NEAR COFFEEN, IL",ST,39.148611100000004,-89.3525,S,NAD83,574.76,0.01,NGVD29,7140203.0,-0.5643925247285096,0.02142314991005652,6.673437937835373e-05,2.799705507936745e-05
62,USGS,05594200,"WILLIAMS CREEK NEAR CORDES, IL",ST,38.327828100000005,-89.4764772,S,NAD83,,,,7140204.0,-0.7071067811865476,0.0,0.003375211366045573,0.0
63,USGS,05595200,"RICHLAND CREEK NEAR HECKER, IL",ST,38.32388889,-89.9705556,S,NAD83,375.0,0.01,NGVD29,7140204.0,-0.6114230694954628,0.010578923136214138,7.158979325768741e-05,2.686144387129916e-05
64,USGS,05595500,"MARYS RIVER NEAR SPARTA, IL",ST,38.10805556,-89.6491667,S,NAD83,431.6,0.01,NGVD29,7140105.0,0.7071067811865476,0.0,-0.004576742920301279,0.0
65,USGS,05596000,"BIG MUDDY RIVER NEAR BENTON, IL",ST,37.99388889,-88.9772222,S,NAD83,365.51,0.01,NGVD29,7140106.0,0.7071067811865476,0.0,-8.788848190746971e-05,0.0
66,USGS,05597500,"CRAB ORCHARD CREEK NEAR MARION, IL",ST,37.73116079,-88.8892345,U,NAD83,415.82,0.01,NGVD29,7140106.0,-0.8207428803856507,0.00039408486020474587,9.602092769975586e-05,2.5113938292993895e-05
0,USGS,03274750,"WHITEWATER RIVER NEAR HAGERSTOWN, IN",ST,39.87365765,-85.1630203,S,NAD83,950.0,0.01,NGVD29,5080003.0,-0.8652718951163575,0.0017878538937670483,0.00014717252889612662,4.3068807610602425e-05
1,USGS,03276000,"EAST FORK WHITEWATER RIVER AT BROOKVILLE, IN",ST,39.43393969,-85.0032932,S,NAD83,621.76,0.01,NGVD29,5080003.0,0.741846661562428,0.0039947521191327365,-0.0001239152257598127,3.984525775342409e-05
2,USGS,03302500,INDIAN CREEK AT SR 335 NEAR CORYDON IN,ST,38.2764552,-86.10969399999999,S,NAD83,577.12,0.01,NGVD29,5140104.0,0.6622807086551205,0.04741064792018854,-0.00015784247276785397,7.516046775958572e-05
3,USGS,03302800,"BLUE RIVER AT FREDERICKSBURG, IN",ST,38.43394965,-86.1916446,S,NAD83,589.56,0.2,NAVD88,5140104.0,-0.5725389743030435,0.01820094200310465,6.865921575053209e-05,2.8014121456365042e-05
4,USGS,03303000,"BLUE RIVER NEAR WHITE CLOUD, IN",ST,38.23756614,-86.2283078,S,NAD83,434.26,0.01,NGVD29,5140104.0,-0.5912455341900908,0.014839975388107877,7.075196075703805e-05,2.7924771344677986e-05
5,USGS,03323150,"ROCK CREEK NR ROCKFORD, IN",ST,40.7419909,-85.30663840000001,F,NAD83,,,,5120101.0,0.7071067811865475,0.0,-0.001972403852682141,0.0
6,USGS,03324000,"LITTLE RIVER NEAR HUNTINGTON, IN",ST,40.89855556,-85.4131667,1,NAD83,723.38,0.07,NAVD88,5120101.0,-0.5945904133347826,0.014627381150597868,7.057595563957295e-05,2.7791759342815184e-05
7,USGS,03324200,"SALAMONIE RIVER AT PORTLAND, IN",ST,40.4277222,-85.039,1,NAD83,877.03,0.07,NAVD88,5120102.0,-0.6632309241504537,0.004822999323820918,0.0001271991268370016,4.095881589545777e-05
8,USGS,03324210,"BLAINE RUN @ BLAINE, IND.",ST,40.40421126,-85.05524670000001,U,NAD83,,,,5120102.0,-1.0958991220283096,0.023191712957925638,0.0006195020475004575,0.0002212371889248028
9,USGS,03325000,"WABASH RIVER AT WABASH, IN",ST,40.7908765,-85.8202632,S,NAD83,642.66,0.01,NGVD29,5120101.0,-0.7501247459518718,0.0016906678389302016,8.886837835182997e-05,2.6606551148608264e-05
10,USGS,03325311,"LITTLE MISSISSINEWA RIVER AT UNION CITY, IN",ST,40.1961575,-84.8291291,S,NAD83,1075.5,0.01,NGVD29,5120103.0,-1.0012727324911819,0.008941909388594448,0.00039603129910789273,0.0001289834807797066
11,USGS,03326000,"MISSISSINEWA RIVER NEAR EATON, IND",ST,40.31893178,-85.31941529999999,U,NAD83,880.6,0.01,NGVD29,5120103.0,0.7071067811865475,0.0,-0.0038118963945366438,0.0
12,USGS,03326070,"BIG LICK CREEK NEAR HARTFORD CITY, IN",ST,40.4222653,-85.35108290000001,S,NAD83,865.0,0.01,NGVD29,5120103.0,-0.7150178772474344,0.012114754826073519,0.00012703806644856364,4.75720201979296e-05
13,USGS,03326500,"MISSISSINEWA RIVER AT MARION, IN",ST,40.57641667,-85.65952779999999,1,NAD83,774.21,0.01,NAVD88,5120103.0,-0.6154497702649946,0.010824239919996856,7.129604845341205e-05,2.6841205899575753e-05
14,USGS,03327500,"WABASH RIVER AT PERU, IN",ST,40.75,-86.0666667,S,NAD83,617.61,0.07,NAVD88,5120101.0,-0.8498969496686825,0.0002545217637697276,9.852640147637675e-05,2.4851454599798418e-05
15,USGS,03328000,"EEL RIVER AT NORTH MANCHESTER, IN",ST,40.99455556,-85.7825833,5,NAD83,730.14,0.01,NAVD88,5120104.0,-0.5905860016410848,0.014712606521767554,7.047708803593984e-05,2.7778330695504055e-05
16,USGS,03329000,"WABASH RIVER AT LOGANSPORT, IN",ST,40.74642866,-86.37749979,S,NAD83,573.28,0.01,NGVD29,5120105.0,-0.6016772601419851,0.012841313233999787,7.189429786182731e-05,2.7743321963448908e-05
17,USGS,03329400,"RATTLESNAKE CREEK NEAR PATTON, IND.",ST,40.71281656,-86.69695390000001,S,NAD83,644.97,0.01,NGVD29,5120105.0,-0.7856456502048279,0.016849503647744523,0.0001883967028187909,7.284470802599512e-05
18,USGS,03329500,"WABASH RIVER AT DELPHI, IND.",ST,40.59059265,-86.6983403,U,NAD83,519.9,0.01,NGVD29,5120105.0,0.7071067811865475,0.0,-0.004576742920301278,0.0
19,USGS,03329700,"DEER CREEK NEAR DELPHI, IN",ST,40.59031489,-86.6213928,S,NAD83,553.44,0.04,NAVD88,5120105.0,-0.5981093213579948,0.012514916065711226,6.995976154374549e-05,2.6915290091455535e-05
20,USGS,03331224,"SHATTO DITCH NEAR MENTONE, IN",ST-DCH,41.22163889,-86.0456944,T,NAD83,771.47,0.09,NAVD88,5120106.0,-0.7071067811865472,0.0,0.009555497043061452,0.0
21,USGS,03333450,"WILDCAT CREEK NEAR JEROME, IN",ST,40.44127778,-85.91875,5,NAD83,820.04,0.01,NGVD29,5120107.0,-0.5961972146048027,0.01450354115813021,7.067885730031535e-05,2.7794956352170157e-05
22,USGS,03335500,"WABASH RIVER AT LAFAYETTE, IN",ST,40.42194444,-86.8969444,1,NAD83,503.84,0.01,NAVD88,5120108.0,-0.5863890059368341,0.014508670002787792,6.852006496170222e-05,2.6970998334120512e-05
23,USGS,03339500,"SUGAR CREEK AT CRAWFORDSVILLE, IN",ST,40.04893127,-86.8994518,S,NAD83,657.34,0.02,NAVD88,5120110.0,-0.5889051743300509,0.016075391573990353,6.98108681506773e-05,2.7908477511004073e-05
24,USGS,03340500,"WABASH RIVER AT MONTEZUMA, IN",ST,39.79253835,-87.37390529999999,S,NAD83,457.39,0.01,NAVD88,5120108.0,-0.5073084771686891,0.036213379838919604,5.923444607070215e-05,2.745346482775999e-05
25,USGS,03340800,"BIG RACCOON CREEK NEAR FINCASTLE, IN",ST,39.8125446,-86.9538988,S,NAD83,686.03,0.01,NGVD29,5120108.0,-0.6065755982615451,0.012452068159870199,7.454356810254326e-05,2.8603782001400274e-05
26,USGS,03341315,"BIG RACCOON CREEK NEAR MECCA, IND.",ST,39.70892755,-87.3233498,S,NAD83,,,,5120108.0,0.7071067811865476,0.0,-0.002977291710259148,0.0
27,USGS,03341420,"BROUILLETTES CREEK NR UNIVERSAL, IN",ST,39.6192032,-87.4355751,U,NAD83,466.78,0.01,NGVD29,5120111.0,0.7071067811865475,0.0,-0.004591602475237321,0.0
28,USGS,03342350,"BUTTERMILK CREEK NEAR PAXTON, IND.",ST,39.06198737,-87.34362850000001,U,NAD83,450.08,0.01,NGVD29,5120111.0,1.1482595580920467,0.022721055042546845,-0.002355404221727275,0.00036122693562435677
29,USGS,03347000,"WHITE RIVER AT MUNCIE, IN",ST,40.2042099,-85.3871932,S,NAD83,915.45,0.02,NAVD88,5120201.0,-0.5981912698395933,0.013732860074913976,6.925296831575583e-05,2.702620281841076e-05
30,USGS,03348000,"WHITE RIVER AT ANDERSON, IN",ST,40.10527778,-85.67138889,S,NAD83,824.53,0.02,NAVD88,5120201.0,-0.5552409480496425,0.014854575604707782,7.171855415302726e-05,2.7900713265780075e-05
31,USGS,03348020,"KILLBUCK CREEK NEAR GASTON, IND.",ST,40.26254225,-85.51469469,U,NAD83,873.0,0.01,NGVD29,5120201.0,-0.8685718498060014,0.010786804437399993,0.00022335110802220852,7.945088989261791e-05
32,USGS,03348500,WHITE RIVER NEAR NOBLESVILLE IND,ST,40.12948177,-85.962761,U,NAD83,763.08,0.01,NGVD29,5120201.0,-1.2679128854016941,0.003904403260161715,0.0017344909513019072,0.00021360220550603614
33,USGS,03349000,"WHITE RIVER AT NOBLESVILLE, IN",ST,40.04698076,-86.0172069,S,NAD83,737.8,0.04,NAVD88,5120201.0,-0.6231457330293511,0.009739966270115858,7.221685869629812e-05,2.6774603478346276e-05
34,USGS,03350660,"WILLIAM LOCK DITCH NEAR DURBIN, IN",ST-DCH,40.07364885,-85.924982,S,NAD83,771.0,0.01,NAVD88,5120201.0,-1.069676164926674,0.026061264798796734,0.0007130646236826952,0.0002535558488851769
35,USGS,03350700,"STONY CREEK NEAR NOBLESVILLE, IN",ST,40.028925,-85.99553940000001,S,NAD83,749.0,0.01,NGVD29,5120201.0,-0.8844461105405828,0.00015608801481114786,0.00010462629136366755,2.5343299327135673e-05
36,USGS,03351000,"WHITE RIVER NEAR NORA, IN",ST,39.91059488,-86.1055423,S,NAD83,710.94,0.01,NGVD29,5120201.0,-0.7214684806412862,0.0021855040536510354,8.442321464545855e-05,2.6007886310461526e-05
37,USGS,03351500,"FALL CREEK NEAR FORTVILLE, IN",ST,39.95476179999999,-85.8674803,S,NAD83,787.43,0.01,NGVD29,5120201.0,-0.7692867023096672,0.0012502759812019154,9.10260945307378e-05,2.642914748385567e-05
38,USGS,03352162,"MUD CREEK AT FISHERS, IN",ST,39.93944444,-85.99972220000001,5,NAD83,771.77,0.05,NAVD88,5120201.0,1.2148054569803521,0.030147863654719772,-0.001996393520099182,0.0003547077782832733
39,USGS,03352500,"FALL CREEK AT MILLERSVILLE, IN",ST,39.8519851,-86.0874855,S,NAD83,721.73,0.07,NAVD88,5120201.0,-0.6588526317683884,0.006612612966892347,7.795031313243984e-05,2.7372239970920798e-05
40,USGS,03353000,"WHITE RIVER AT INDIANAPOLIS, IN",ST,39.73713889,-86.1696944,U,NAD83,662.03,0.05,NAVD88,5120201.0,-0.6657350462762079,0.00636985662830891,8.078818594456744e-05,2.8197957575340352e-05
41,USGS,03353200,"EAGLE CREEK AT ZIONSVILLE, IN",ST,39.94642897,-86.26027020000001,S,NAD83,813.85,0.01,NGVD29,5120201.0,-0.6395455781029198,0.009221277740023638,7.750515467978562e-05,2.8455151414358334e-05
42,USGS,03353415,"SCHOOL BRANCH AT MALONEY ROAD NEAR BROWNSBURG, IN",ST,39.88577778,-86.3554444,1,NAD83,889.7,0.06,NAVD88,5120201.0,0.7071067811865476,0.0,-0.008519358809476477,0.0
43,USGS,03353420,"SCHOOL BRANCH AT CR750N AT BROWNSBURG, IN",ST,39.872583299999995,-86.36152779999999,1,NAD83,884.09,0.18,NAVD88,5120201.0,0.7071067811865476,0.0,-0.008519358809476477,0.0
